X|Y|OBJECTID|primary_key|final_case_type|occ_year|occ_dt|obfAddress|priority|zone|grid|how_received|unit_id1|unit_id2|unit_id3|report_flag|case_status|cleared_by|x_rand|y_rand|disclaimer|place_name|CFSType
-111.956140813002889|33.427963288266653|3880|TE2018132016|900|2018|2018-11-01T10:15:47.000Z|1XXX W 2ND ST|2|1|0603|9|1P21|1P12||N|Y|9|687957|883242|Point has not been altered||Check Welfare Call
-111.897344543883221|33.367324387446779|3881|TE2018131994|487|2018|2018-11-01T09:04:38.000Z|2XXX E WATSON DR|2|6|2409|9|2P61|2P31|2P41|Y|Y|5|705899|861177|Point has not been altered||Theft Call
-111.897719064016172|33.407495278994773|3882|TE2018132017|VEHICL|2018|2018-11-01T10:24:25.000Z| BROADWAY RD / S RIVER DR|2|4|1602|S|T603|||N|Y|8|705782|875793|Point has not been altered||Other Officer Initiated Call
-111.946553845791414|33.391148334029261|3883|TE2018131954|487V|2018|2018-11-01T07:07:53.000Z|5XX W PEBBLE BEACH DR|3|3|1314|T|1P32|1P52||Y|Y|5|690878|869846|Point has not been altered||Stolen Vehicle Call
-111.976057528278261|33.414999396326401|3884|TE2018131975|647V|2018|2018-11-01T08:09:33.000Z|2XXX W 12TH ST|5|1|0506|T|2P11|||N|Y|2|681878|878528|Point has not been altered||Suspicious Person/Vehicle Call
-111.941511089586953|33.378220896264729|3885|TE2018132009|647V|2018|2018-11-01T09:56:23.000Z| ASH AVE / W BASELINE RD|3|5|1908|T|1P52|||N|N|2|692416|865142|Point has not been altered||Suspicious Person/Vehicle Call
-111.905310969567793|33.414402946864499|3886|TE2018131973|928|2018|2018-11-01T08:22:04.000Z|1XXX E APACHE BLVD|4|2|1107|T|1P24|||N|Y|2|703465|878306|Point has not been altered|APACHE SUBSTATION|Found Property Call
-111.919227065891178|33.331975534638794|3887|TE2018132020|SECCHK|2018|2018-11-01T10:28:22.000Z| LAKESHORE DR / E GREENTREE DR|2|6|3504|S|P701|||N|Y|2|699218|848315|Point has not been altered||Other Officer Initiated Call
-111.909088989491508|33.421977829425231|3888|TE2018125801|961H|2018|2018-10-18T20:06:05.000Z| UNIVERSITY DR / S MCCLINTOCK DR|2|2|0409|T|T523|||Y|Y|6|702312|881062|Point has not been altered|CIRCLE K|Traffic Accident Call
-111.907982880387578|33.404896429088829|3889|TE2018129730|961H|2018|2018-10-27T14:47:44.000Z| PALMCROFT DR / S KACHINA DR|3|4|1601|T|3E41|||Y|Y|6|702650|874847|Point has not been altered||Traffic Accident Call
-111.919485630703576|33.329042943241085|3890|TE2018132029|SECCHK|2018|2018-11-01T10:52:27.000Z|9XXX S LAKESHORE DR|2|6|3505|S|P701|||N|Y|2|699139|847248|Point has not been altered||Other Officer Initiated Call
-111.963070047424054|33.38488511793345|3891|TE2018129853|961H|2018|2018-10-27T20:45:32.000Z|5XXX S ARIZONA MILLS CIR|2|3|1803|T|3R31|||Y|Y|6|685836|867569|Point has not been altered|SEA LIFE ARIZONA LEGOLAND in ARIZONA MILLS MALL|Traffic Accident Call
-111.926229222652893|33.410011148351352|3892|TE2018130332|961H|2018|2018-10-28T18:02:43.000Z|1XXX S RURAL RD|3|2|1010|9|3E21|5E23||Y|Y|6|697082|876708|Point has not been altered|STARBUCKS|Traffic Accident Call
-111.953327019139991|33.377649046214671|3893|TE2018131074|418G|2018|2018-10-30T14:44:58.000Z|9XX W BASELINE RD|2|5|2506|T|2E41|||Y|Y|5|688809|864935|Point has not been altered|WALGREENS|Unwanted Guest Call
-111.915572051356449|33.415304937885629|3894|TE2018130264|487B|2018|2018-10-28T15:15:05.000Z|1XXX E APACHE BLVD|2|2|1005|T|2E22|P43|2E23|Y|Y|5|700334|878634|Point has not been altered|FOOD CITY|Shoplifting Call
-111.956234755940798|33.425511687885702|3895|TE2018128956|487R|2018|2018-10-25T23:02:37.000Z|1XXX W 5TH ST|3|1|0603|S|4P11|||Y|Y|5|687928|882350|Point has not been altered|ROLLINS FAMILY MKT|Theft Call
-111.94959425131772|33.373554946514204|3896|TE2018132034|INVEST|2018|2018-11-01T11:03:29.000Z|5XXX S KYRENE RD|3|5|2506|S|D416|||N|Y|2|689948|863445|Point has not been altered| in RAVENWOOD HEIGHTS|Other Officer Initiated Call
-111.934621880648351|33.410128399065684|3897|TE2018130548|PRKCHK|2018|2018-10-29T08:44:05.000Z|1XXX S COLLEGE AVE|2|1|0914|S|1P11|||N|Y|7|694521|876751|Point has not been altered|DALEY PARK|
-111.890227796018195|33.429291478868905|3898|TE2018131483|961H|2018|2018-10-31T11:50:43.000Z| RIO SALADO PKWY / S PRICE RD NB|2|2|0421|T|T510|1P23||Y|Y|5|708066|883724|Point has not been altered||Traffic Accident Call
-111.918010271478366|33.409808127605523|3899|TE2018131972|487R|2018|2018-11-01T08:18:58.000Z|1XXX E VISTA DEL CERRO DR|3|2|1010|T|1P22|1P24||Y|Y|5|699590|876634|Point has not been altered| in DESERT PALM VILLAGE APARTMENTS|Theft Call
-111.918010271478366|33.409808127605523|3900|TE2018132037|240R|2018|2018-11-01T11:11:13.000Z|1XXX E VISTA DEL CERRO DR|3|2|1010|S|1P22|||Y|Y|5|699590|876634|Point has not been altered| in DESERT PALM VILLAGE APARTMENTS|Assault Call
-111.918411711262152|33.327619270394187|3901|TE2018132032|900|2018|2018-11-01T11:02:41.000Z|1XXX E KNOX RD|2|6|3505|S|P701|||N|Y|2|699467|846730|Point has not been altered||Check Welfare Call
-111.971787279910416|33.37874158906039|3902|TE2018131655|900|2018|2018-10-31T18:57:51.000Z|2XXX W BASELINE RD|2|3|1807|T|4P61|4P62|3P32|N|Y|7|683174|865335|Point has not been altered|FRYS ELECTRONICS|Check Welfare Call
-111.926398080737101|33.454853949350174|3903|TE2018127432|961|2018|2018-10-22T11:27:40.000Z| SCOTTSDALE RD / E FILLMORE ST|2|2|0104|T|T600|T609||Y|Y|5|697032|893024|Point has not been altered||Traffic Accident Call
-111.933847541721036|33.421976871095858|3904|TE2018129548|VEHICL|2018|2018-10-27T02:52:02.000Z|4XX E UNIVERSITY DR|2|1|0709|S|T40|T401||Y|Y|5|694758|881062|Point has not been altered|ASU FOOTBRIDGE|Other Officer Initiated Call
-111.909792693762228|33.392649627480601|3905|TE2018131669|390|2018|2018-10-31T19:30:53.000Z|1XXX E SOUTHERN AVE|2|4|2004|T|4P41|||Y|Y|5|702098|870391|Point has not been altered|WALGREENS|Drunk Disturbing Call
-111.973010154284964|33.380225185762811|3906|TE2018131565|900|2018|2018-10-31T15:21:58.000Z|4XXX S CALLE LOS CERROS DR|2|3|1807|9|2P52|||N|Y|7|682801|865875|Point has not been altered||Check Welfare Call
-111.936856268038539|33.407566541672267|3907|TE2018132028|917|2018|2018-11-01T10:51:07.000Z|1XX E BROADWAY LN|4|1|0913|T|T401|||N|Y|2|693839|875819|Point has not been altered||Abandoned Vehicle Call
-111.900479413634827|33.41913790719903|3908|TE2018131420|311|2018|2018-10-31T08:47:45.000Z| 10TH ST / S SMITH RD|2|2|1102|S|D414|||Y|Y|5|704939|880029|Point has not been altered||Indecent Exposure Call
-111.940409788561297|33.424210237161972|3909|TE2018117121|SUBJEC|2018|2018-09-28T23:59:14.000Z|6XX S MILL AVE|2|DT|0707|S|B702|||N|Y|2|692756|881875|Point has not been altered|DIERKS BENTLEY WHISKEY ROW|Other Officer Initiated Call
-111.961448235321654|33.352687938262029|3910|TE201853804|602R|2018|2018-05-06T06:19:06.000Z|1XXX W GROVE PKWY|3|5|2514|T|1E41|||N|Y|2|686326|855854|Point has not been altered| in FINISTERA APARTMENTS|Returned Runaway Call
-111.937129325008044|33.426085229299261|3911|TE2018112545|419|2018|2018-09-19T14:16:58.000Z|1XX E 5TH ST|4|DT|0705|S|D48|||N|Y|2|693757|882557|Point has not been altered|TEMPE POLICE HEADQUARTERS|Criminal Information Call
-111.938185621972934|33.416361211369484|3912|TE2018113189|VEHICL|2018|2018-09-20T22:26:51.000Z|1XXX S FOREST AVE|2|1|0905|S|5P21|||N|Y|8|693434|879019|Point has not been altered|GAMMAGE AUDITORIUM|Other Officer Initiated Call
-111.946860789505266|33.407100029775123|3913|TE2018131927|900|2018|2018-11-01T04:54:26.000Z|5XX W BROADWAY RD|2|3|1304|9|5P31|5P61|5P52|Y|Y|5|690786|875650|Point has not been altered|MOTEL 6|Check Welfare Call
-111.894533829731031|33.4203847628063|3914|TE2018132015|503R|2018|2018-11-01T10:06:18.000Z|2XXX E UNIVERSITY DR|3|2|1112|T|1P23|||N|Y|7|706753|880483|Point has not been altered| in TEMPE APARTMENTS|Violation Court Order Call
-111.911220282775233|33.407705485058486|3915|TE2018131996|VEHICL|2018|2018-11-01T09:13:40.000Z|1XXX E BROADWAY RD|2|2|1012|S|T513|1P21|P42|Y|Y|5|701662|875869|Point has not been altered|SAN MARBEYA APARTMENTS|Other Officer Initiated Call
-111.91377228387644|33.332533460529241|3916|TE2018132044|900|2018|2018-11-01T11:31:27.000Z|1XXX E GREENTREE DR|2|6|3504|S|P701|||N|Y|2|700884|848518|Point has not been altered||Check Welfare Call
-111.962375787594709|33.391687701033042|3917|TE2018132025|929|2018|2018-11-01T10:45:35.000Z|1XXX W SOUTHERN AVE|3|3|1802|T|1P32|||N|Y|2|686049|870044|Point has not been altered||Agency Assist Call
-111.912632331823247|33.415071262885547|3918|TE201866402|929|2018|2018-06-05T03:49:38.000Z|1XXX E APACHE BLVD|3|2|1006|T|P43|2E21|2E22|N|Y|7|701231|878549|Point has not been altered| in GRACIES THRIFT STORE|Agency Assist Call
-111.916542132941501|33.412960554707468|3919|TE2018132018|236R|2018|2018-11-01T10:24:44.000Z|1XXX E WILLIAMS ST|3|2|1011|T|2P21|||N|Y|7|700038|877781|Point has not been altered||Threat Call
-111.939996996666324|33.424916653900191|3920|TE2018113705|SECCHK|2018|2018-09-21T22:27:47.000Z|5XX S MILL AVE|2|DT|0708|S|B710|B712|B705|N|Y|2|692882|882132|Point has not been altered|RODEO RANCH|Other Officer Initiated Call
-111.901154189698204|33.402815218622955|3921|TE2018132022|INVEST|2018|2018-11-01T10:38:16.000Z|1XXX E MEADOW DR|3|4|1602|S|2P41|||N|Y|2|704734|874090|Point has not been altered|CURRY SCHOOL|Other Officer Initiated Call
-111.913108341355766|33.395362449625893|3922|TE2018132033|601|2018|2018-11-01T10:59:12.000Z|1XXX E SOUTHERN AVE|3|4|1514|T|1P41|||N|Y|C|701086|871378|Point has not been altered| in EASTRIDGE APARTMENTS|Missing Person/Juvenile Call
-111.942916685161009|33.389904125278456|3923|TE2018132011|487R|2018|2018-11-01T10:00:10.000Z|2XX W HERMOSA DR|3|3|1901|T|1P31|||N|N|2|691988|869393|Point has not been altered| in SOLARA AT MILL APARTMENTS|Theft Call
-111.913025768859328|33.33253344089119|3924|TE2018132047|SECCHK|2018|2018-11-01T11:37:14.000Z|1XXX E GREENTREE DR|2|6|3504|S|P701|||N|N|2|701112|848518|Point has not been altered||Other Officer Initiated Call
-111.977669648355914|33.405192307237407|3925|TE2018131955|487R|2018|2018-11-01T07:26:51.000Z|2XXX S 48TH ST|3|3|0512|T|2P31|2P52|1P32|Y|Y|5|681384|874960|Point has not been altered||Theft Call
-111.92627983947915|33.423266687720634|3926|TE2018132048|418T|2018|2018-11-01T11:42:27.000Z|7XX S RURAL RD|2|2|0417|T|1P21|||N|Y|2|697067|881531|Point has not been altered|EINSTEIN BROS BAGELS in CORNERSTONE|Trespassing Call
-111.941278769621675|33.425663970502562|3927|TE2018131007|487VR|2018|2018-10-30T11:55:38.000Z|1XX W 5TH ST|3|DT|0704|T|2P13|||Y|Y|5|692491|882404|Point has not been altered||Stolen Vehicle Call
-111.949736928027647|33.421616360841938|3928|TE2018132050|SUBJEC|2018|2018-11-01T11:48:36.000Z|7XX W UNIVERSITY DR|2|1|0803|S|2P21|||N|Y|2|689910|880932|Point has not been altered||Other Officer Initiated Call
-111.92033738352761|33.418883307686038|3929|TE2018132036|418|2018|2018-11-01T11:02:29.000Z|1XXX E ORANGE ST|3|2|1004|T|1P23|||N|Y|7|698880|879936|Point has not been altered| in MORE ORANGE|Civil Matter/Standby/Dispute Call
-111.928380228283984|33.370345855649028|3930|TE2018132038|929|2018|2018-11-01T11:10:36.000Z|5XXX S RURAL RD|2|6|2303|T|1P52|I602||N|Y|9|696424|862276|Point has not been altered|TEMPLE EMANUEL|Agency Assist Call
-111.906096375472416|33.396722514027346|3931|TE2018132057|911M|2018|2018-11-01T12:16:01.000Z|1XXX E DEL RIO DR|2|4|1607|9|D414|||N|Y|C|703226|871873|Point has not been altered|MCCLINTOCK HIGH SCHOOL|911 Hangup Call
-111.964556460531938|33.383136560613544|3932|TE2018132059|SECCHK|2018|2018-11-01T12:18:08.000Z|5XXX S ARIZONA MILLS CIR|2|3|1803|S|2P31|||N|Y|2|685382|866933|Point has not been altered|ARIZONA MILLS MALL|Other Officer Initiated Call
-111.889028103848943|33.429326946500474|3933|TE2018132026|929|2018|2018-11-01T10:45:45.000Z|2XXX W RIO SALADO PKWY|3|2|9999|T|2P11|||N|Y|2|708432|883737|Point has not been altered|JAIL|Agency Assist Call
-111.883199798457056|33.387497526505577|3934|TE2018131631|419Z|2018|2018-10-31T17:52:32.000Z|4XXX S EVERGREEN RD|5|4|1711|9|4P41|||N|Y|7|710215|868518|Point has not been altered|EHRHARDT PARK|Criminal Information Call
-111.904176764415908|33.370502440057969|3935|TE2018132023|459R|2018|2018-11-01T10:38:46.000Z|1XXX E SESAME ST|3|6|2407|T|2P61|||Y|Y|5|703813|862333|Point has not been altered||Burglary Call
-111.919573526943083|33.412388852712766|3936|TE2018132024|237|2018|2018-11-01T10:44:57.000Z|1XXX S STANLEY PL|3|2|1007|T|1P22|||N|Y|7|699113|877573|Point has not been altered||Drugs Call
-111.938836907590115|33.42570290854384|3937|TE2018132072|647V|2018|2018-11-01T12:52:18.000Z|6X E 5TH ST|2|DT|0705|S|D404|||N|Y|2|693236|882418|Point has not been altered|TEMPE MISSION PALMS|Suspicious Person/Vehicle Call
-111.971909368606603|33.3490338090145|3938|TE2018132051|585M|2018|2018-11-01T11:57:51.000Z| ELLIOT RD / I10|2|5|2904|T|1P31|||N|Y|2|683131|854526|Point has not been altered||Traffic Hazard Call
-111.952405856060111|33.408104473041327|3939|TE2018132067|647|2018|2018-11-01T12:36:50.000Z|9XX W 19TH ST|2|1|0814|T|2P12|||N|Y|7|689094|876016|Point has not been altered||Suspicious Person/Vehicle Call
-111.909096050468577|33.416148471292367|3940|TE2018132069|586|2018|2018-11-01T12:43:08.000Z| 12TH ST / S MCCLINTOCK DR|4|2|1006|T|1P24|||N|Y|2|702310|878941|Point has not been altered||Illegal Parking Call
-111.956234743472052|33.425484203910521|3941|TE2018132062|900|2018|2018-11-01T12:24:32.000Z|1XXX W 5TH ST|2|1|0607|T|2P11|||N|N|2|687928|882340|Point has not been altered| in 1133 WEST 5TH|Check Welfare Call
-111.976543507399299|33.392486959096637|3942|TE2018132060|418|2018|2018-11-01T12:18:12.000Z|2XXX W SOUTHERN AVE|3|3|1811|S|2P32|||N|Y|7|681725|870337|Point has not been altered||Civil Matter/Standby/Dispute Call
-111.947975962345978|33.41901683109964|3943|TE2018132077|SECCHK|2018|2018-11-01T13:03:53.000Z|1XXX S MITCHELL DR|2|1|0803|S|2P12|||N|Y|2|690447|879986|Point has not been altered|MITCHELL PARK|Other Officer Initiated Call
-111.957512806827154|33.375971203540189|3944|TE2018132066|900|2018|2018-11-01T12:34:12.000Z|1XXX W BASELINE RD|2|5|2503|T|2P31|1P61||N|Y|7|687531|864325|Point has not been altered| in PARK VIEW APARTMENTS|Check Welfare Call
-111.964556460531938|33.383136560613544|3945|TE2018132079|XPAT|2018|2018-11-01T13:15:22.000Z|5XXX S ARIZONA MILLS CIR|5|3|1803|S|2P32|||N|Y|2|685382|866933|Point has not been altered|ARIZONA MILLS MALL|Extra Patrol Request Call
-111.901551960597999|33.414372313417417|3946|TE2018132039|487R|2018|2018-11-01T11:14:51.000Z|1XXX S MARTIN LN|3|2|1108|T|2P21|||Y|Y|5|704612|878295|Point has not been altered||Theft Call
-111.928380228283984|33.370345855649028|3947|TE2018132068|SECCHK|2018|2018-11-01T12:41:56.000Z|5XXX S RURAL RD|2|6|2303|S|P701|||N|Y|2|696424|862276|Point has not been altered|TEMPLE EMANUEL|Other Officer Initiated Call
-111.906096375472416|33.396722514027346|3948|TE2018132074|419|2018|2018-11-01T12:52:52.000Z|1XXX E DEL RIO DR|4|4|1607|S|D414|||Y|Y|5|703226|871873|Point has not been altered|MCCLINTOCK HIGH SCHOOL|Criminal Information Call
-111.977113443121567|33.39225031935478|3949|TE2018132052|503P|2018|2018-11-01T11:56:33.000Z|2XXX W SOUTHERN AVE|3|3|1811|9|1P41|2P32|2P31|N|N|2|681551|870251|Point has not been altered||Serve Court Order Call
-111.925984683187238|33.390950948739281|3950|TE2018132049|927|2018|2018-11-01T11:46:15.000Z|3XXX S RURAL RD|2|4|2001|9|2P52|1P12|2P41|Y|Y|5|697156|869773|Point has not been altered|THE REV APARTMENTS|Unknown Trouble Call
-111.939996996666324|33.424916653900191|3951|TE2018123080|487BR|2018|2018-10-12T17:10:54.000Z|5XX S MILL AVE|3|DT|0708|T|B714|||Y|Y|5|692882|882132|Point has not been altered|URBAN OUTFITTERS|Shoplifting Call
-111.910839837947009|33.412380504725732|3952|TE2018132063|503R|2018|2018-11-01T12:27:14.000Z|1XXX E WILLIAMS ST|2|2|1009|T|2P23|1P24||Y|Y|5|701778|877570|Point has not been altered||Violation Court Order Call
-111.92627983947915|33.423266687720634|3953|TE2018132071|418T|2018|2018-11-01T12:49:27.000Z|7XX S RURAL RD|2|2|0417|T|1P23|1P21||N|Y|7|697067|881531|Point has not been altered|EINSTEIN BROS BAGELS in CORNERSTONE|Trespassing Call
-111.939996996666324|33.424916653900191|3954|TE2018132085|INVEST|2018|2018-11-01T13:42:18.000Z|5XX S MILL AVE|3|DT|0708|S|B701|||N|Y|2|692882|882132|Point has not been altered|URBAN OUTFITTERS|Other Officer Initiated Call
-111.943369875742732|33.425487640494964|3955|TE2018132081|239F|2018|2018-11-01T13:26:29.000Z| ASH AVE / W 5TH ST|2|DT|0704|S|2P12|||N|Y|7|691853|882340|Point has not been altered||Family Fight Call
-111.971787279910416|33.37874158906039|3956|TE2018132061|929|2018|2018-11-01T12:22:52.000Z|2XXX W BASELINE RD|2|3|1807|T|1P32|||N|Y|2|683174|865335|Point has not been altered|FRYS ELECTRONICS|Agency Assist Call
-111.977113443121567|33.39225031935478|3957|TE2018132084|503P|2018|2018-11-01T13:39:11.000Z|2XXX W SOUTHERN AVE|3|3|1811|T|2P32|1P52||N|Y|2|681551|870251|Point has not been altered||Serve Court Order Call
-111.942566032864647|33.422750405856064|3958|TE2018132042|237|2018|2018-11-01T11:25:40.000Z|7XX S ASH AVE|3|DT|0707|T|2P11|||N|Y|7|692098|881344|Point has not been altered||Drugs Call
-111.926721279593977|33.442719791337169|3959|TE2018132075|418T|2018|2018-11-01T12:51:36.000Z|1XXX N SCOTTSDALE RD|2|2|0304|T|1P24|||N|Y|7|696933|888609|Point has not been altered|GOODWILL|Trespassing Call
-111.952987987177082|33.389519556958589|3960|TE2018132070|INVEST|2018|2018-11-01T12:48:43.000Z|1XXX W MANHATTON DR|3|3|1312|S|2P61|||N|Y|2|688914|869254|Point has not been altered||Other Officer Initiated Call
-111.890594882997334|33.41842163935835|3961|TE2018132092|506|2018|2018-11-01T14:04:56.000Z| VICTORY DR / S PRICE RD NB|4|2|1201|T|3E22|||N|Y|2|707955|879769|Point has not been altered||City Code Violation Call
-111.947871091703746|33.409872921016678|3962|TE2018132095|PRKCHK|2018|2018-11-01T14:12:35.000Z|1XXX S ROOSEVELT ST|2|1|0815|S|3P11|||N|Y|2|690478|876659|Point has not been altered|CLARK PARK|
-111.962763228620858|33.424272654455081|3963|TE2018132082|961|2018|2018-11-01T13:26:40.000Z| 6TH ST / S ALBERT AVE|2|1|0503|T|T510||T607|Y|Y|6|685936|881900|Point has not been altered||Traffic Accident Call
-111.885122884536159|33.423963891315488|3964|TE2018131915|239F|2018|2018-11-01T03:48:19.000Z|6XX S ALLRED DR|2|2|0415|9|5P13|5P21|2P22|Y|Y|5|709624|881786|Point has not been altered||Family Fight Call
-111.954467805951595|33.349155777098062|3965|TE2018132093|585M|2018|2018-11-01T14:07:34.000Z| ELLIOT RD / S HARDY DR|2|5|2909|9|3P52|3E51||N|Y|2|688457|854568|Point has not been altered||Traffic Hazard Call
-111.951885121485418|33.408876923892834|3966|TE2018132088|651|2018|2018-11-01T13:55:14.000Z|8XX W 18TH ST|3|1|0815|T|3P11|||N|Y|9|689253|876297|Point has not been altered||Animal Call
-111.952163746693302|33.409063736052403|3967|TE2018132102|647|2018|2018-11-01T14:28:47.000Z| HARDY DR / W 18TH ST|2|1|0815|S|3P11|||N|Y|2|689168|876365|Point has not been altered||Suspicious Person/Vehicle Call
-111.974752205000286|33.383997959139144|3968|TE2018132086|418T|2018|2018-11-01T13:46:08.000Z|2XXX W CARSON DR|2|3|1805|T|3E32|3E31|3E41|Y|Y|5|682270|867248|Point has not been altered||Trespassing Call
-111.919310148086609|33.372613828376721|3969|TE2018132097|929|2018|2018-11-01T14:16:02.000Z|5XXX S JOLLY ROGER RD|3|6|2312|S|2P31|||N|Y|2|699193|863101|Point has not been altered||Agency Assist Call
-111.919042839053333|33.42030426244645|3970|TE2018132056|240R|2018|2018-11-01T12:09:57.000Z|1XXX E UNIVERSITY DR|3|2|1001|T|3E21|||Y|Y|5|699275|880453|Point has not been altered| in 12FIFTY5 ON UNIVERSITY APARTMENTS|Assault Call
-111.959162869305871|33.35380735236906|3971|TE2018132100|928|2018|2018-11-01T14:21:16.000Z|1XXX W GROVE PKWY|4|5|2514|T|3P32|3P52||N|Y|7|687024|856261|Point has not been altered|GRAINGER|Found Property Call
-111.9651334337657|33.407437788381507|3972|TE2018132108|586|2018|2018-11-01T14:44:56.000Z|1XXX W BROADWAY RD|4|3|0513|S|T400|||N|Y|8|685210|875775|Point has not been altered||Illegal Parking Call
-111.946412001479445|33.378709037173309|3973|TE2018132111|SECCHK|2018|2018-11-01T14:52:15.000Z|6XX W BASELINE RD|2|3|1321|S|2P31|||N|Y|2|690920|865320|Point has not been altered|COBBLESTONE CAR WASH|Other Officer Initiated Call
-111.945882827645846|33.363672545413984|3974|TE2018132107|900|2018|2018-11-01T14:41:32.000Z| GUADALUPE RD / S KYRENE RD|2|5|2212|S|D416|3P41|3P32|N|Y|2|691080|859849|Point has not been altered||Check Welfare Call
-111.940032421332646|33.422566766204604|3975|TE2018132106|418T|2018|2018-11-01T14:36:37.000Z|7XX S MILL AVE|3|DT|0707|T|B701|B714||N|Y|2|692871|881277|Point has not been altered|PF CHANGS|Trespassing Call
-111.924355322683851|33.416786093336881|3976|TE2018132098|416|2018|2018-11-01T14:21:54.000Z|1XXX E LEMON ST|2|2|1003|S|3E22|||N|Y|2|697654|879173|Point has not been altered|HUNGRY HOWIES|Criminal Damage Call
